#{"length":200,"ensemble_size":5000,"signature":"sq_lattice_bond_percolation__periodic_","delimiter":"	"}
#<p>,<H(p,L)>,<P1(p,L)>,<P2(p,L)>
#p = occupation probability
#H(p,L) = Entropy = sum( - u_i * log(u_i))
#P1(p,L) = Order parameter = (number of bonds in largest cluster) / (total number of bonds)
#P2(p,L) = Order parameter = (number of bonds in spanning or wrapping cluster) / (total number of bonds)
#C(p,L) = Specific heat = -T dH/dT
#X(p,L) = Susceptibility = dP/dp
#u_i = (number of bonds in the i-th cluster) / (total number of bonds)
1.25e-05	10.5966	1.25e-05	0
2.5e-05	10.5966	1.25e-05	0
3.75e-05	10.5965	1.2505e-05	0
5e-05	10.5965	1.2505e-05	0
6.25e-05	10.5965	1.25075e-05	0
7.5e-05	10.5964	1.25075e-05	0
8.75e-05	10.5964	1.25175e-05	0
0.0001	10.5964	1.2525e-05	0
0.0001125	10.5963	1.253e-05	0
0.000125	10.5963	1.255e-05	0
0.0001375	10.5963	1.25575e-05	0
0.00015	10.5962	1.25625e-05	0
0.0001625	10.5962	1.25725e-05	0
0.000175	10.5961	1.25825e-05	0
0.0001875	10.5961	1.25975e-05	0
0.0002	10.5961	1.26125e-05	0
0.0002125	10.596	1.263e-05	0
0.000225	10.596	1.2645e-05	0
0.0002375	10.596	1.26675e-05	0
0.00025	10.5959	1.268e-05	0
0.0002625	10.5959	1.27e-05	0
0.000275	10.5959	1.27125e-05	0
0.0002875	10.5958	1.27375e-05	0
0.0003	10.5958	1.27675e-05	0
0.0003125	10.5958	1.278e-05	0
0.000325	10.5957	1.28175e-05	0
0.0003375	10.5957	1.283e-05	0
0.00035	10.5957	1.28525e-05	0
0.0003625	10.5956	1.28775e-05	0
0.000375	10.5956	1.2905e-05	0
0.0003875	10.5956	1.29225e-05	0
0.0004	10.5955	1.29425e-05	0
0.0004125	10.5955	1.29575e-05	0
0.000425	10.5955	1.2985e-05	0
0.0004375	10.5954	1.3015e-05	0
0.00045	10.5954	1.306e-05	0
0.0004625	10.5954	1.309e-05	0
0.000475	10.5953	1.31225e-05	0
0.0004875	10.5953	1.31525e-05	0
0.0005	10.5952	1.31975e-05	0
0.0005125	10.5952	1.32775e-05	0
0.000525	10.5952	1.3325e-05	0
0.0005375	10.5951	1.33425e-05	0
0.00055	10.5951	1.33775e-05	0
0.0005625	10.5951	1.34175e-05	0
0.000575	10.595	1.34475e-05	0
0.0005875	10.595	1.34825e-05	0
0.0006	10.595	1.354e-05	0
0.0006125	10.5949	1.35975e-05	0
0.000625	10.5949	1.363e-05	0
0.0006375	10.5949	1.36475e-05	0
0.00065	10.5948	1.3675e-05	0
0.0006625	10.5948	1.371e-05	0
0.000675	10.5948	1.37475e-05	0
0.0006875	10.5947	1.38e-05	0
0.0007	10.5947	1.38375e-05	0
0.0007125	10.5947	1.38675e-05	0
0.000725	10.5946	1.39075e-05	0
0.0007375	10.5946	1.3945e-05	0
0.00075	10.5946	1.3995e-05	0
0.0007625	10.5945	1.4065e-05	0
0.000775	10.5945	1.41e-05	0
0.0007875	10.5944	1.41475e-05	0
0.0008	10.5944	1.42075e-05	0
0.0008125	10.5944	1.42625e-05	0
0.000825	10.5943	1.433e-05	0
0.0008375	10.5943	1.44075e-05	0
0.00085	10.5943	1.4455e-05	0
0.0008625	10.5942	1.45e-05	0
0.000875	10.5942	1.4575e-05	0
0.0008875	10.5942	1.45975e-05	0
0.0009	10.5941	1.466e-05	0
0.0009125	10.5941	1.47075e-05	0
0.000925	10.5941	1.475e-05	0
0.0009375	10.594	1.48e-05	0
0.00095	10.594	1.48625e-05	0
0.0009625	10.594	1.4905e-05	0
0.000975	10.5939	1.49675e-05	0
0.0009875	10.5939	1.501e-05	0
0.001	10.5939	1.5055e-05	0
0.0010125	10.5938	1.51125e-05	0
0.001025	10.5938	1.52e-05	0
0.0010375	10.5938	1.523e-05	0
0.00105	10.5937	1.52925e-05	0
0.0010625	10.5937	1.53675e-05	0
0.001075	10.5937	1.54425e-05	0
0.0010875	10.5936	1.55025e-05	0
0.0011	10.5936	1.5575e-05	0
0.0011125	10.5935	1.564e-05	0
0.001125	10.5935	1.5705e-05	0
0.0011375	10.5935	1.5765e-05	0
0.00115	10.5934	1.582e-05	0
0.0011625	10.5934	1.58725e-05	0
0.001175	10.5934	1.59175e-05	0
0.0011875	10.5933	1.5985e-05	0
0.0012	10.5933	1.60675e-05	0
0.0012125	10.5933	1.614e-05	0
0.001225	10.5932	1.6205e-05	0
0.0012375	10.5932	1.626e-05	0
0.00125	10.5932	1.63475e-05	0
0.0012625	10.5931	1.639e-05	0
0.001275	10.5931	1.6455e-05	0
0.0012875	10.5931	1.6505e-05	0
0.0013	10.593	1.65925e-05	0
0.0013125	10.593	1.66625e-05	0
0.001325	10.593	1.67375e-05	0
0.0013375	10.5929	1.6815e-05	0
0.00135	10.5929	1.687e-05	0
0.0013625	10.5929	1.69375e-05	0
0.001375	10.5928	1.7e-05	0
0.0013875	10.5928	1.7065e-05	0
0.0014	10.5927	1.71375e-05	0
0.0014125	10.5927	1.71875e-05	0
0.001425	10.5927	1.72725e-05	0
0.0014375	10.5926	1.7345e-05	0
0.00145	10.5926	1.73875e-05	0
0.0014625	10.5926	1.7455e-05	0
0.001475	10.5925	1.75275e-05	0
0.0014875	10.5925	1.759e-05	0
0.0015	10.5925	1.7665e-05	0
0.0015125	10.5924	1.7705e-05	0
0.001525	10.5924	1.7755e-05	0
0.0015375	10.5924	1.782e-05	0
0.00155	10.5923	1.78725e-05	0
0.0015625	10.5923	1.79325e-05	0
0.001575	10.5923	1.8005e-05	0
0.0015875	10.5922	1.80775e-05	0
0.0016	10.5922	1.81475e-05	0
0.0016125	10.5922	1.82125e-05	0
0.001625	10.5921	1.8285e-05	0
0.0016375	10.5921	1.8345e-05	0
0.00165	10.5921	1.8405e-05	0
0.0016625	10.592	1.84775e-05	0
0.001675	10.592	1.85225e-05	0
0.0016875	10.5919	1.861e-05	0
0.0017	10.5919	1.8665e-05	0
0.0017125	10.5919	1.873e-05	0
0.001725	10.5918	1.879e-05	0
0.0017375	10.5918	1.88425e-05	0
0.00175	10.5918	1.89e-05	0
0.0017625	10.5917	1.89775e-05	0
0.001775	10.5917	1.90475e-05	0
0.0017875	10.5917	1.91075e-05	0
0.0018	10.5916	1.9155e-05	0
0.0018125	10.5916	1.92125e-05	0
0.001825	10.5916	1.92725e-05	0
0.0018375	10.5915	1.9355e-05	0
0.00185	10.5915	1.943e-05	0
0.0018625	10.5915	1.9505e-05	0
0.001875	10.5914	1.95675e-05	0
0.0018875	10.5914	1.96125e-05	0
0.0019	10.5914	1.9655e-05	0
0.0019125	10.5913	1.971e-05	0
0.001925	10.5913	1.97625e-05	0
0.0019375	10.5913	1.98625e-05	0
0.00195	10.5912	1.993e-05	0
0.0019625	10.5912	2.0005e-05	0
0.001975	10.5911	2.0065e-05	0
0.0019875	10.5911	2.01225e-05	0
0.002	10.5911	2.01725e-05	0
0.0020125	10.591	2.022e-05	0
0.002025	10.591	2.0285e-05	0
0.0020375	10.591	2.03525e-05	0
0.00205	10.5909	2.04075e-05	0
0.0020625	10.5909	2.0475e-05	0
0.002075	10.5909	2.05175e-05	0
0.0020875	10.5908	2.05825e-05	0
0.0021	10.5908	2.0615e-05	0
0.0021125	10.5908	2.0665e-05	0
0.002125	10.5907	2.07125e-05	0
0.0021375	10.5907	2.076e-05	0
0.00215	10.5907	2.08075e-05	0
0.0021625	10.5906	2.08625e-05	0
0.002175	10.5906	2.0935e-05	0
0.0021875	10.5906	2.1005e-05	0
0.0022	10.5905	2.107e-05	0
0.0022125	10.5905	2.1115e-05	0
0.002225	10.5905	2.1175e-05	0
0.0022375	10.5904	2.1225e-05	0
0.00225	10.5904	2.128e-05	0
0.0022625	10.5903	2.1325e-05	0
0.002275	10.5903	2.1385e-05	0
0.0022875	10.5903	2.1435e-05	0
0.0023	10.5902	2.149e-05	0
0.0023125	10.5902	2.15275e-05	0
0.002325	10.5902	2.159e-05	0
0.0023375	10.5901	2.16425e-05	0
0.00235	10.5901	2.16825e-05	0
0.0023625	10.5901	2.17225e-05	0
0.002375	10.59	2.17525e-05	0
0.0023875	10.59	2.18125e-05	0
0.0024	10.59	2.1875e-05	0
0.0024125	10.5899	2.19475e-05	0
0.002425	10.5899	2.1985e-05	0
0.0024375	10.5899	2.2045e-05	0
0.00245	10.5898	2.20975e-05	0
0.0024625	10.5898	2.215e-05	0
0.002475	10.5898	2.221e-05	0
0.0024875	10.5897	2.2255e-05	0
0.0025	10.5897	2.22925e-05	0
0.0025125	10.5896	2.23425e-05	0
0.002525	10.5896	2.23825e-05	0
0.0025375	10.5896	2.24175e-05	0
0.00255	10.5895	2.246e-05	0
0.0025625	10.5895	2.249e-05	0
0.002575	10.5895	2.25175e-05	0
0.0025875	10.5894	2.2555e-05	0
0.0026	10.5894	2.2595e-05	0
0.0026125	10.5894	2.26525e-05	0
0.002625	10.5893	2.269e-05	0
0.0026375	10.5893	2.27325e-05	0
0.00265	10.5893	2.277e-05	0
0.0026625	10.5892	2.28225e-05	0
0.002675	10.5892	2.2855e-05	0
0.0026875	10.5892	2.2885e-05	0
0.0027	10.5891	2.29325e-05	0
0.0027125	10.5891	2.3e-05	0
0.002725	10.5891	2.30475e-05	0
0.0027375	10.589	2.307e-05	0
0.00275	10.589	2.31075e-05	0
0.0027625	10.589	2.3145e-05	0
0.002775	10.5889	2.31675e-05	0
0.0027875	10.5889	2.32025e-05	0
0.0028	10.5888	2.32575e-05	0
0.0028125	10.5888	2.3285e-05	0
0.002825	10.5888	2.334e-05	0
0.0028375	10.5887	2.33725e-05	0
0.00285	10.5887	2.34125e-05	0
0.0028625	10.5887	2.34625e-05	0
0.002875	10.5886	2.35e-05	0
0.0028875	10.5886	2.3545e-05	0
0.0029	10.5886	2.35725e-05	0
0.0029125	10.5885	2.35925e-05	0
0.002925	10.5885	2.36325e-05	0
0.0029375	10.5885	2.3655e-05	0
0.00295	10.5884	2.36975e-05	0
0.0029625	10.5884	2.37225e-05	0
0.002975	10.5884	2.37625e-05	0
0.0029875	10.5883	2.3795e-05	0
0.003	10.5883	2.3835e-05	0
0.0030125	10.5883	2.3855e-05	0
0.003025	10.5882	2.389e-05	0
0.0030375	10.5882	2.3925e-05	0
0.00305	10.5881	2.39425e-05	0
0.0030625	10.5881	2.39625e-05	0
0.003075	10.5881	2.399e-05	0
0.0030875	10.588	2.40175e-05	0
0.0031	10.588	2.40375e-05	0
0.0031125	10.588	2.40625e-05	0
0.003125	10.5879	2.41e-05	0
0.0031375	10.5879	2.4125e-05	0
0.00315	10.5879	2.41525e-05	0
0.0031625	10.5878	2.41775e-05	0
0.003175	10.5878	2.4195e-05	0
0.0031875	10.5878	2.4225e-05	0
0.0032	10.5877	2.42475e-05	0
0.0032125	10.5877	2.428e-05	0
0.003225	10.5877	2.4295e-05	0
0.0032375	10.5876	2.43325e-05	0
0.00325	10.5876	2.4355e-05	0
0.0032625	10.5876	2.43775e-05	0
0.003275	10.5875	2.44075e-05	0
0.0032875	10.5875	2.44275e-05	0
0.0033	10.5875	2.44475e-05	0
0.0033125	10.5874	2.448e-05	0
0.003325	10.5874	2.44975e-05	0
0.0033375	10.5873	2.45225e-05	0
0.00335	10.5873	2.455e-05	0
0.0033625	10.5873	2.45825e-05	0
0.003375	10.5872	2.46125e-05	0
0.0033875	10.5872	2.4625e-05	0
0.0034	10.5872	2.46475e-05	0
0.0034125	10.5871	2.4665e-05	0
0.003425	10.5871	2.46775e-05	0
0.0034375	10.5871	2.47025e-05	0
0.00345	10.587	2.472e-05	0
0.0034625	10.587	2.47375e-05	0
0.003475	10.587	2.47575e-05	0
0.0034875	10.5869	2.47725e-05	0
0.0035	10.5869	2.4785e-05	0
0.0035125	10.5869	2.4805e-05	0
0.003525	10.5868	2.48375e-05	0
0.0035375	10.5868	2.4855e-05	0
0.00355	10.5868	2.4875e-05	0
0.0035625	10.5867	2.48975e-05	0
0.003575	10.5867	2.49225e-05	0
0.0035875	10.5866	2.494e-05	0
0.0036	10.5866	2.49575e-05	0
0.0036125	10.5866	2.49825e-05	0
0.003625	10.5865	2.501e-05	0
0.0036375	10.5865	2.50375e-05	0
0.00365	10.5865	2.50675e-05	0
0.0036625	10.5864	2.5085e-05	0
0.003675	10.5864	2.51e-05	0
0.0036875	10.5864	2.511e-05	0
0.0037	10.5863	2.5125e-05	0
0.0037125	10.5863	2.51275e-05	0
0.003725	10.5863	2.5145e-05	0
0.0037375	10.5862	2.51575e-05	0
0.00375	10.5862	2.51625e-05	0
0.0037625	10.5862	2.5175e-05	0
0.003775	10.5861	2.51825e-05	0
0.0037875	10.5861	2.52e-05	0
0.0038	10.5861	2.52125e-05	0
0.0038125	10.586	2.5225e-05	0
0.003825	10.586	2.52475e-05	0
0.0038375	10.5859	2.52625e-05	0
0.00385	10.5859	2.528e-05	0
0.0038625	10.5859	2.529e-05	0
0.003875	10.5858	2.531e-05	0
0.0038875	10.5858	2.53175e-05	0
0.0039	10.5858	2.53325e-05	0
0.0039125	10.5857	2.53425e-05	0
0.003925	10.5857	2.5355e-05	0
0.0039375	10.5857	2.53675e-05	0
0.00395	10.5856	2.5385e-05	0
0.0039625	10.5856	2.53975e-05	0
0.003975	10.5856	2.54125e-05	0
0.0039875	10.5855	2.5435e-05	0
0.004	10.5855	2.544e-05	0
0.0040125	10.5855	2.546e-05	0
